noun,support,len,variation,is_human_related
comicieiro,comicieiro,10,4,True
comicieiros,comicieiro,11,4,True
megalomaniaca,megalomaniaco,13,4,True
comiloes,comilao,8,4,True
comilao,comilao,7,4,True
comilona,comilao,8,4,True
comilonas,comilao,9,4,True
cominador,cominador,9,4,True
cominadora,cominador,10,4,True
cominadoras,cominador,11,4,True
cominadores,cominador,11,4,True
megalomaniacas,megalomaniaco,14,4,True
megalomaniaco,megalomaniaco,13,4,True
megalomaniacos,megalomaniaco,14,4,True
comiserador,comiserador,11,4,True
comiseradora,comiserador,12,4,True
comiseradoras,comiserador,13,4,True
comiseradores,comiserador,13,4,True
comissaria,comissario,10,4,True
comissarias,comissario,11,4,True
comicieiras,comicieiro,11,4,True
comissario,comissario,10,4,True
comicieira,comicieiro,10,4,True
octogenarias,octogenario,12,4,True
meeira,meeiro,6,4,True
meeiras,meeiro,7,4,True
meeiro,meeiro,6,4,True
meeiros,meeiro,7,4,True
cometedor,cometedor,9,4,True
cometedora,cometedor,10,4,True
cometedoras,cometedor,11,4,True
cometedores,cometedor,11,4,True
octogenarios,octogenario,12,4,True
octogenario,octogenario,11,4,True
octogenaria,octogenario,11,4,True
comissarios,comissario,11,4,True
melaceira,melaceiro,9,4,True
compaginador,compaginador,12,4,True
compaginadora,compaginador,13,4,True
compaginadoras,compaginador,14,4,True
compaginadores,compaginador,14,4,True
melaceiras,melaceiro,10,4,True
melaceiro,melaceiro,9,4,True
melaceiros,melaceiro,10,4,True
demandados,demandado,10,4,True
companheira,companheiro,11,4,True
companheiras,companheiro,12,4,True
companheiroes,companheirao,13,4,True
comentaristaes,comentarista,14,4,True
oceanografos,oceanografo,12,4,True
oceanografo,oceanografo,11,4,True
oceanografas,oceanografo,12,4,True
oceanografa,oceanografo,11,4,True
comentaristaas,comentarista,14,4,True
comentaristaa,comentarista,13,4,True
comentarista,comentarista,12,4,True
oftalmologos,oftalmologo,12,4,True
oftalmologo,oftalmologo,11,4,True
oftalmologas,oftalmologo,12,4,True
oftalmologa,oftalmologo,11,4,True
mediador,mediador,8,4,True
mediadora,mediador,9,4,True
mediadoras,mediador,10,4,True
mediadores,mediador,10,4,True
medianeira,medianeiro,10,4,True
medianeiras,medianeiro,11,4,True
medianeiro,medianeiro,10,4,True
comanditaria,comanditario,12,4,True
comanditarias,comanditario,13,4,True
comanditario,comanditario,12,4,True
comanditarios,comanditario,13,4,True
medianeiros,medianeiro,11,4,True
demandadores,demandador,12,4,True
comedora,comedor,8,4,True
comedoras,comedor,9,4,True
comedores,comedor,9,4,True
demonstrador,demonstrador,12,4,True
comentador,comentador,10,4,True
comentadora,comentador,11,4,True
comentadoras,comentador,12,4,True
comentadores,comentador,12,4,True
comedor,comedor,7,4,True
demonstradora,demonstrador,13,4,True
demonstradoras,demonstrador,14,4,True
demonstradores,demonstrador,14,4,True
oferecedores,oferecedor,12,4,True
oferecedoras,oferecedor,12,4,True
oferecedora,oferecedor,11,4,True
oferecedor,oferecedor,10,4,True
ofensores,ofensor,9,4,True
ofensoras,ofensor,9,4,True
ofensora,ofensor,8,4,True
ofensor,ofensor,7,4,True
ofendedores,ofendedor,11,4,True
ofendedoras,ofendedor,11,4,True
ofendedora,ofendedor,10,4,True
ofendedor,ofendedor,9,4,True
demandadoras,demandador,12,4,True
companheiro,companheiro,11,4,True
companheirao,companheirao,12,4,True
compossuidores,compossuidor,14,4,True
delator,delator,7,4,True
comprador,comprador,9,4,True
compradora,comprador,10,4,True
compradoras,comprador,11,4,True
compradores,comprador,11,4,True
compossuidoras,compossuidor,14,4,True
compossuidora,compossuidor,13,4,True
compossuidor,compossuidor,12,4,True
compossessores,compossessor,14,4,True
delegatarios,delegatario,12,4,True
delegatario,delegatario,11,4,True
delegatarias,delegatario,12,4,True
delegataria,delegatario,11,4,True
delegados,delegado,9,4,True
delegado,delegado,8,4,True
delegadas,delegado,9,4,True
delegada,delegado,8,4,True
delatores,delator,9,4,True
compositor,compositor,10,4,True
compositora,compositor,11,4,True
compositoras,compositor,12,4,True
compositores,compositor,12,4,True
delatoras,delator,9,4,True
delatora,delator,8,4,True
compossessor,compossessor,12,4,True
compossessora,compossessor,13,4,True
compossessoras,compossessor,14,4,True
nubianos,nubiano,8,4,True
nubiano,nubiano,7,4,True
nubianas,nubiano,8,4,True
nubiana,nubiano,7,4,True
observadores,observador,12,4,True
observadoras,observador,12,4,True
observadora,observador,11,4,True
observador,observador,10,4,True
obrigatarios,obrigatario,12,4,True
obrigatario,obrigatario,11,4,True
obrigatarias,obrigatario,12,4,True
obrigataria,obrigatario,11,4,True
companheirona,companheirao,13,4,True
companheironas,companheirao,14,4,True
companheiros,companheiro,12,4,True
obstrutores,obstrutor,11,4,True
obstrutoras,obstrutor,11,4,True
obstrutora,obstrutor,10,4,True
obstrutor,obstrutor,9,4,True
demandadora,demandador,11,4,True
demandador,demandador,10,4,True
demandado,demandado,9,4,True
demandadas,demandado,10,4,True
demandada,demandado,9,4,True
demagogos,demagogo,9,4,True
demagogo,demagogo,8,4,True
demagogas,demagogo,9,4,True
demagoga,demagogo,8,4,True
competidor,competidor,10,4,True
competidora,competidor,11,4,True
competidoras,competidor,12,4,True
competidores,competidor,12,4,True
objectores,objector,10,4,True
objectoras,objector,10,4,True
objectora,objector,9,4,True
objector,objector,8,4,True
compilador,compilador,10,4,True
compiladora,compilador,11,4,True
compiladoras,compilador,12,4,True
compiladores,compilador,12,4,True
obreiros,obreiro,8,4,True
obreiro,obreiro,7,4,True
obreiras,obreiro,8,4,True
obreira,obreiro,7,4,True
presidente,presidente,10,4,True
chilenas,chileno,8,4,True
rabunadores,rabunador,11,4,True
rabunadoras,rabunador,11,4,True
rabunadora,rabunador,10,4,True
rabunador,rabunador,9,4,True
electrologos,electrologo,12,4,True
electrologo,electrologo,11,4,True
electrologas,electrologo,12,4,True
electrologa,electrologo,11,4,True
cacador,cacador,7,4,True
cacadora,cacador,8,4,True
cacadoras,cacador,9,4,True
cacadores,cacador,9,4,True
rabiscadores,rabiscador,12,4,True
rabiscador,rabiscador,10,4,True
rabiscadeiras,rabiscador,13,4,True
rabiscadeira,rabiscador,12,4,True
retalhador,retalhador,10,4,True
retalhadora,retalhador,11,4,True
retalhadoras,retalhador,12,4,True
retalhadores,retalhador,12,4,True
lamarckianos,lamarckiano,12,4,True
lamarckiano,lamarckiano,11,4,True
lamarckianas,lamarckiano,12,4,True
lamarckiana,lamarckiano,11,4,True
endossador,endossador,10,4,True
endossadora,endossador,11,4,True
endossadoras,endossador,12,4,True
endossadores,endossador,12,4,True
burreca,burreco,7,4,True
burreco,burreco,7,4,True
burundiana,burundiano,10,4,True
burundianas,burundiano,11,4,True
burundiano,burundiano,10,4,True
burundianos,burundiano,11,4,True
burrecos,burreco,8,4,True
burrica,burrico,7,4,True
burricas,burrico,8,4,True
burrico,burrico,7,4,True
burrecas,burreco,8,4,True
burricos,burrico,8,4,True
burriqueira,burriqueiro,11,4,True
burriqueiras,burriqueiro,12,4,True
burriqueiro,burriqueiro,11,4,True
burriqueiros,burriqueiro,12,4,True
lanceiro,lanceiro,8,4,True
lanceiros,lanceiro,9,4,True
lanceiras,lanceiro,9,4,True
lanceira,lanceiro,8,4,True
iraquiano,iraquiano,9,4,True
iraquianas,iraquiano,10,4,True
cabreiros,cabreiro,9,4,True
cabroes,cabrao,7,4,True
iraquiana,iraquiano,9,4,True
iranianos,iraniano,9,4,True
cabreiro,cabreiro,8,4,True
cabreiras,cabreiro,9,4,True
cabreira,cabreiro,8,4,True
bibliografos,bibliografo,12,4,True
bibliografo,bibliografo,11,4,True
bibliografas,bibliografo,12,4,True
bibliografa,bibliografo,11,4,True
bibliofilos,bibliofilo,11,4,True
bibliofilo,bibliofilo,10,4,True
bibliofilas,bibliofilo,11,4,True
bibliofila,bibliofilo,10,4,True
re,reu,2,4,True
laminador,laminador,9,4,True
laminadora,laminador,10,4,True
bibliotecarios,bibliotecario,14,4,True
laminadores,laminador,11,4,True
bibliotecario,bibliotecario,13,4,True
bibliotecarias,bibliotecario,14,4,True
bibliotecaria,bibliotecario,13,4,True
laminadoras,laminador,11,4,True
iraquianos,iraquiano,10,4,True
quitadores,quitador,10,4,True
quitadoras,quitador,10,4,True
quitadora,quitador,9,4,True
quitador,quitador,8,4,True
cabeleireira,cabeleireiro,12,4,True
cabeleireiras,cabeleireiro,13,4,True
cabeleireiro,cabeleireiro,12,4,True
cabeleireiros,cabeleireiro,13,4,True
iraniano,iraniano,8,4,True
biologos,biologo,8,4,True
biologo,biologo,7,4,True
biologas,biologo,8,4,True
biologa,biologo,7,4,True
endechador,endechador,10,4,True
resineiros,resineiro,10,4,True
bimbos,bimbo,6,4,True
bimbo,bimbo,5,4,True
bimbas,bimbo,6,4,True
endechadora,endechador,11,4,True
bimba,bimbo,5,4,True
rancheiros,rancheiro,10,4,True
rancheiro,rancheiro,9,4,True
rancheiras,rancheiro,10,4,True
rancheira,rancheiro,9,4,True
resineira,resineiro,9,4,True
resineiras,resineiro,10,4,True
resineiro,resineiro,9,4,True
endechadoras,endechador,12,4,True
bilionarios,bilionario,11,4,True
bilionario,bilionario,10,4,True
bilionarias,bilionario,11,4,True
bilionaria,bilionario,10,4,True
endechadores,endechador,12,4,True
requeredor,requeredor,10,4,True
requeredora,requeredor,11,4,True
requeredoras,requeredor,12,4,True
requeredores,requeredor,12,4,True
elegiografos,elegiografo,12,4,True
elegiografo,elegiografo,11,4,True
elegiografas,elegiografo,12,4,True
elegiografa,elegiografo,11,4,True
eleitores,eleitor,9,4,True
eleitoras,eleitor,9,4,True
eleitora,eleitor,8,4,True
eleitor,eleitor,7,4,True
burgomestra,burgomestre,11,4,True
burgomestras,burgomestre,12,4,True
burgomestre,burgomestre,11,4,True
burgomestres,burgomestre,12,4,True
burguesa,burgues,8,4,True
burguesas,burgues,9,4,True
burgueses,burgues,9,4,True
burgues,burgues,7,4,True
laica,laico,5,4,True
laicas,laico,6,4,True
laico,laico,5,4,True
laicos,laico,6,4,True
ladrilheiro,ladrilheiro,11,4,True
ladrilheiros,ladrilheiro,12,4,True
ladrilheiras,ladrilheiro,12,4,True
ladrilheira,ladrilheiro,11,4,True
irrisores,irrisor,9,4,True
irrisoras,irrisor,9,4,True
irrisora,irrisor,8,4,True
irrisor,irrisor,7,4,True
respondedor,respondedor,11,4,True
respondedora,respondedor,12,4,True
respondedoras,respondedor,13,4,True
respondedores,respondedor,13,4,True
biografo,biografo,8,4,True
biografas,biografo,9,4,True
biografa,biografo,8,4,True
biografos,biografo,9,4,True
iranianas,iraniano,9,4,True
orfa,orfao,4,4,True
inventor,inventor,8,4,True
inventora,inventor,9,4,True
orfao,orfao,5,4,True
orfaos,orfao,6,4,True
orfas,orfao,5,4,True
inventores,inventor,10,4,True
inventoras,inventor,10,4,True
queixosas,queixoso,9,4,True
educadores,educador,10,4,True
educadoras,educador,10,4,True
quenianos,queniano,9,4,True
queniano,queniano,8,4,True
quenianas,queniano,9,4,True
queniana,queniano,8,4,True
investidor,investidor,10,4,True
queixosa,queixoso,8,4,True
editores,editor,8,4,True
editoras,editor,8,4,True
editora,editor,7,4,True
editor,editor,6,4,True
queixosos,queixoso,9,4,True
queixoso,queixoso,8,4,True
revolucionarios,revolucionario,15,4,True
revolucionario,revolucionario,14,4,True
revolucionarias,revolucionario,15,4,True
educadora,educador,9,4,True
educador,educador,8,4,True
revolucionaria,revolucionario,14,4,True
benfeitor,benfeitor,9,4,True
benfeitores,benfeitor,11,4,True
benfeitoras,benfeitor,11,4,True
benfeitora,benfeitor,10,4,True
quebradores,quebrador,11,4,True
quebradoras,quebrador,11,4,True
quebradora,quebrador,10,4,True
quebrador,quebrador,9,4,True
lastimador,lastimador,10,4,True
lastimadora,lastimador,11,4,True
lastimadoras,lastimador,12,4,True
lastimadores,lastimador,12,4,True
iraniana,iraniano,8,4,True
egipcianos,egipciano,10,4,True
reumatologa,reumatologo,11,4,True
reumatologas,reumatologo,12,4,True
reumatologo,reumatologo,11,4,True
reumatologos,reumatologo,12,4,True
reumatica,reumatico,9,4,True
reumaticas,reumatico,10,4,True
enfardadora,enfardador,11,4,True
enfardadoras,enfardador,12,4,True
enfardadores,enfardador,12,4,True
reumatico,reumatico,9,4,True
egocentrica,egocentrico,11,4,True
reumaticos,reumatico,10,4,True
enfeiticador,enfeiticador,12,4,True
enfeiticadora,enfeiticador,13,4,True
enfeiticadoras,enfeiticador,14,4,True
egipciano,egipciano,9,4,True
reunidora,reunidor,9,4,True
egipcianas,egipciano,10,4,True
egipciana,egipciano,9,4,True
reunidoras,reunidor,10,4,True
egipciacos,egipciaco,10,4,True
egipciaco,egipciaco,9,4,True
reunidor,reunidor,8,4,True
egipciacas,egipciaco,10,4,True
reunidores,reunidor,10,4,True
egipciaca,egipciaco,9,4,True
enfeiticadores,enfeiticador,14,4,True
egocentricas,egocentrico,12,4,True
egocentricos,egocentrico,12,4,True
bigamas,bigamo,7,4,True
bigama,bigamo,6,4,True
egipcios,egipcio,8,4,True
egipcio,egipcio,7,4,True
bigamos,bigamo,7,4,True
bigamo,bigamo,6,4,True
egocentrico,egocentrico,11,4,True
enfardador,enfardador,10,4,True
egipcia,egipcio,7,4,True
cabronas,cabrao,8,4,True
egipcias,egipcio,8,4,True
cabrao,cabrao,6,4,True
cabrona,cabrao,7,4,True
invalidos,invalido,9,4,True
invalido,invalido,8,4,True
invalidas,invalido,9,4,True
invalida,invalido,8,4,True
investigadores,investigador,14,4,True
investigadoras,investigador,14,4,True
investigadora,investigador,13,4,True
investigador,investigador,12,4,True
investidores,investidor,12,4,True
investidoras,investidor,12,4,True
investidora,investidor,11,4,True
revisora,revisor,8,4,True
revisoras,revisor,9,4,True
revisores,revisor,9,4,True
revisor,revisor,7,4,True
enfermeira,enfermeiro,10,4,True
enfermeiras,enfermeiro,11,4,True
enfermeiro,enfermeiro,10,4,True
reverenda,reverendo,9,4,True
reverendas,reverendo,10,4,True
reverendo,reverendo,9,4,True
reverendos,reverendo,10,4,True
enfermeiros,enfermeiro,11,4,True
jardineira,jardineiro,10,4,True
jornaleiro,jornaleiro,10,4,True
jornaleiros,jornaleiro,11,4,True
boticaria,boticario,9,4,True
boticarias,boticario,10,4,True
boticarios,boticario,10,4,True
jardineiros,jardineiro,11,4,True
jardineiro,jardineiro,10,4,True
jardineiras,jardineiro,11,4,True
boticario,boticario,9,4,True
emuladores,emulador,10,4,True
reitores,reitor,8,4,True
reitor,reitor,6,4,True
reitora,reitor,7,4,True
reitoras,reitor,8,4,True
emuladoras,emulador,10,4,True
emulador,emulador,8,4,True
recortadores,recortador,12,4,True
recortadoras,recortador,12,4,True
recortadora,recortador,11,4,True
recortador,recortador,10,4,True
emuladora,emulador,9,4,True
recorridos,recorrido,10,4,True
recorridas,recorrido,10,4,True
jornaleira,jornaleiro,10,4,True
jornaleiras,jornaleiro,11,4,True
recorrida,recorrido,9,4,True
recorrido,recorrido,9,4,True
julgadoras,julgador,10,4,True
encadernador,encadernador,12,4,True
encadernadora,encadernador,13,4,True
encadernadoras,encadernador,14,4,True
encadernadores,encadernador,14,4,True
julgadores,julgador,10,4,True
julgadora,julgador,9,4,True
julgador,julgador,8,4,True
encaixotador,encaixotador,12,4,True
recebedores,recebedor,11,4,True
recebedora,recebedor,10,4,True
recebedor,recebedor,9,4,True
juiz,juiz,4,4,True
recebedoras,recebedor,11,4,True
encaixotadora,encaixotador,13,4,True
encaixotadoras,encaixotador,14,4,True
religiosa,religioso,9,4,True
religiosas,religioso,10,4,True
encaixotadores,encaixotador,14,4,True
reclamadoras,reclamador,12,4,True
reclamadora,reclamador,11,4,True
reclamador,reclamador,10,4,True
recitadores,recitador,11,4,True
recitadoras,recitador,11,4,True
recitadora,recitador,10,4,True
recitador,recitador,9,4,True
reclamadores,reclamador,12,4,True
empacotador,empacotador,11,4,True
japonesa,japones,8,4,True
reclusos,recluso,8,4,True
recluso,recluso,7,4,True
reclusas,recluso,8,4,True
reclusa,recluso,7,4,True
empacotadores,empacotador,13,4,True
empacotadoras,empacotador,13,4,True
boxeador,boxeador,8,4,True
boxeadora,boxeador,9,4,True
boxeadoras,boxeador,10,4,True
boxeadores,boxeador,10,4,True
japones,japones,7,4,True
japoneses,japones,9,4,True
japonesas,japones,9,4,True
empacotadora,empacotador,12,4,True
presidentes,presidente,11,4,True
emissarios,emissario,10,4,True
emissario,emissario,9,4,True
emissarias,emissario,10,4,True
relator,relator,7,4,True
braceira,braceiro,8,4,True
emissaria,emissario,9,4,True
braceiras,braceiro,9,4,True
braceiro,braceiro,8,4,True
relatora,relator,8,4,True
relatoras,relator,9,4,True
relatores,relator,9,4,True
braceiros,braceiro,9,4,True
bombeiros,bombeiro,9,4,True
bombeiro,bombeiro,8,4,True
bombeiras,bombeiro,9,4,True
bombeira,bombeiro,8,4,True
refinadoras,refinador,11,4,True
refinadora,refinador,10,4,True
refinador,refinador,9,4,True
refinadores,refinador,11,4,True
empreiteira,empreiteiro,11,4,True
empreiteiras,empreiteiro,12,4,True
empreiteiro,empreiteiro,11,4,True
empresaria,empresario,10,4,True
empresarias,empresario,11,4,True
empresario,empresario,10,4,True
empresarios,empresario,11,4,True
emprestador,emprestador,11,4,True
emprestadora,emprestador,12,4,True
emprestadoras,emprestador,13,4,True
emprestadores,emprestador,13,4,True
empreiteiros,empreiteiro,12,4,True
reformadoras,reformador,12,4,True
reformadora,reformador,11,4,True
reformador,reformador,10,4,True
reforcadores,reforcador,12,4,True
reforcadoras,reforcador,12,4,True
reforcadora,reforcador,11,4,True
reforcador,reforcador,10,4,True
empreendedores,empreendedor,14,4,True
reformadores,reformador,12,4,True
empregador,empregador,10,4,True
empregadora,empregador,11,4,True
empregadoras,empregador,12,4,True
empregadores,empregador,12,4,True
empreendedor,empreendedor,12,4,True
refugiada,refugiado,9,4,True
refugiadas,refugiado,10,4,True
refugiado,refugiado,9,4,True
refugiados,refugiado,10,4,True
empreendedoras,empreendedor,14,4,True
empreendedora,empreendedor,13,4,True
joalheiros,joalheiro,10,4,True
redatores,redator,9,4,True
redatoras,redator,9,4,True
redatora,redator,8,4,True
redator,redator,7,4,True
redactores,redactor,10,4,True
redactoras,redactor,10,4,True
redactor,redactor,8,4,True
joalheira,joalheiro,9,4,True
joalheiras,joalheiro,10,4,True
joalheiro,joalheiro,9,4,True
redactora,redactor,9,4,True
recrutadores,recrutador,12,4,True
recrutadoras,recrutador,12,4,True
recrutadora,recrutador,11,4,True
recrutador,recrutador,10,4,True
bolivianos,boliviano,10,4,True
boliviano,boliviano,9,4,True
bolivianas,boliviano,10,4,True
boliviana,boliviano,9,4,True
jogadora,jogador,8,4,True
jogadoras,jogador,9,4,True
jogadores,jogador,9,4,True
jogador,jogador,7,4,True
javanesa,javanes,8,4,True
jinga,jingo,5,4,True
jingo,jingo,5,4,True
javanes,javanes,7,4,True
javaneses,javanes,9,4,True
javanesas,javanes,9,4,True
redeiros,redeiro,8,4,True
redeiro,redeiro,7,4,True
redeiras,redeiro,8,4,True
redeira,redeiro,7,4,True
borracheiros,borracheiro,12,4,True
jingos,jingo,6,4,True
jingas,jingo,6,4,True
borracheira,borracheiro,11,4,True
borracheiras,borracheiro,12,4,True
borracheiro,borracheiro,11,4,True
repetidor,repetidor,9,4,True
